Gene	Score
TOMM7	0.5862791966782351
TTC24	0.5863519712572856
SPATA4	0.5867660996641065
CYP4V2	0.5870061920907564
PSMB7	0.5870699171015291
LBH	0.5872713474782624
RAB31	0.5874293211625483
KLRC1	0.5875793877876485
LGMN	0.5879131594671368
NKX6-1	0.5880951573699248
C20orf96	0.5881365204917185
ISY1-RAB43	0.5882363435915949
MLLT10	0.5885616196389789
UGT1A6	0.588844423291835
CRYBG3	0.5889419597084841
LENEP	0.5889560442152453
ZBTB7A	0.5891583725551791
UNC13D	0.5893561372094727
PSMD11	0.5893609310054224
RPH3AL	0.5894845012490014
VAT1	0.5900280476006923
LIN9	0.5901752278120493
VKORC1	0.5902930591337151
SPAG16	0.5904299295443037
SOD3	0.5906307567884175
ZC3H12A	0.5906917834977468
DSP	0.5911191775219278
SIVA1	0.5911200323339361
OR2AP1	0.5912525502260029
GALNT11	0.5913438977400175
TRAF1	0.5913492097786557
IFNGR1	0.5913891473517097
HINT1	0.591697234344981
SCRT1	0.5917239114323903
KLHL18	0.5917264061636341
UBE2T	0.591821834687078
LONRF3	0.5919709026944802
SLC1A6	0.5919869735935032
CCDC103	0.5920388492989064
TMED4	0.592518425646939
OS9	0.5928966155310822
CAPNS2	0.5930239494616888
NUCB1	0.5935804068947101
TMEM63C	0.5938278878575026
TMED8	0.5938482112215947
OR2H2	0.5939609295653564
SELE	0.5939614386034847
RLN3	0.5940871350113757
ARID1A	0.5941334978321501
GATA3	0.5941888050332587
TRAF3IP2	0.5943648701753648
FNDC4	0.5945679605714006
MEGF11	0.5946297538596588
THRAP3	0.5947564006103375
EBP	0.5947885092513832
ATRNL1	0.5949846718870669
TRAPPC1	0.595081342754007
RHOV	0.5951024944424739
FPR1	0.5951384908255584
MYBPC2	0.5955444900661788
TEX19	0.5957853564055239
SERAC1	0.595957231196672
TTC5	0.5961555535216825
AP3M2	0.5962013429616335
ATG4C	0.5962296745948457
TMEM50B	0.5962478107364705
ITGB1BP1	0.5963878506586561
FOSL2	0.5964963870906437
SKIL	0.5965256713803823
PGM2	0.5967619656632489
GALK1	0.5971178273686883
NXPH4	0.5974563635010779
LRRC39	0.5975445470190345
CDRT4	0.5975584234790977
TMEFF1	0.5978894409688655
MUC5AC	0.5981215732036836
PTPRO	0.5981372054709909
PIK3R4	0.5982344886568269
DUSP10	0.5982530856217356
CCDC3	0.5982769487638102
YIPF3	0.5983739369166894
PRSS35	0.5986360366742993
VWA1	0.5987171977680305
ELMOD1	0.5988499522432705
FUT4	0.5990479387209453
ZNHIT1	0.5991216964219986
SH3TC1	0.599423657456431
ARID1B	0.599668895192066
SERF2	0.5998590275286764
PRKCZ	0.5999559083825408
DUSP1	0.6000192819117941
CIB1	0.600055043030823
ZFYVE26	0.6000582090381913
CBFB	0.6001738475524783
KCTD1	0.6004745970558268
VAV3	0.6008126596312258
ASH1L	0.6010910486946596
MYH6	0.6010966473749143
DEGS1	0.6012526526638787
OR52W1	0.6013140148657383
RAC2	0.6013447764590367
VPS18	0.6013871006927135
SLC25A19	0.6015493501515843
CRELD2	0.601674974782363
ARL6IP1	0.6017148455694663
GLT1D1	0.6017198974760705
TMEM119	0.6019156570819288
ITGAL	0.6019638266626424
CRB2	0.6020463800030944
ADAMTSL4	0.6021320489493335
DDX10	0.6021641060116388
SCNN1A	0.6021994168987554
EEF1A2	0.6022112525048003
AVPR2	0.602229114631149
RPUSD2	0.6026729037867863
FXYD3	0.6028581055575751
RBPMS2	0.6035031255402417
SNCG	0.6035401018834435
APAF1	0.6036431099340572
IMPA2	0.6036846778204109
TAAR1	0.6037683537477855
IFIH1	0.6038201107485505
CNOT2	0.6038327778268718
AMT	0.6038580009978711
BCL2L2	0.6038806624386055
OR52A1	0.6038986992169019
ITGB2	0.6039960095916447
CD44	0.6042603718478077
WFDC8	0.6044412819458479
LRRTM4	0.6044431160977256
KDELR1	0.6045742617252006
ODF3	0.6046111191569141
GPR83	0.6047589082666385
SERPINF1	0.6047776581985163
OR10V1	0.6048371238914335
SCARF1	0.6052480884702225
PAOX	0.6053661293391198
PLAUR	0.605669267418267
C17orf75	0.6059861807602236
LCP1	0.6061798867083745
PDCD10	0.6064013196995214
RELL1	0.6065083386606973
AIM2	0.6067203518979915
MAD2L2	0.606964173891856
SLC7A6	0.6070813770647059
VPS28	0.6071455788091387
IGFBP3	0.607377788713655
ZC4H2	0.6075898230053068
SCRN3	0.6077916925480192
SLC44A2	0.607846828433811
SH3PXD2B	0.6078482173737818
TEX15	0.607969858787201
WEE2	0.6080177020125557
RNASE11	0.6081686031402657
TMEM53	0.6083363203267678
DDX55	0.6083903011550622
HOXC8	0.6084301170541152
SHB	0.6085009397770397
XBP1	0.6086191231879334
DHX9	0.6086602973481616
SUCLA2	0.6087038612114116
RAB11A	0.6087542750279046
KCTD20	0.6091425684805871
C1orf21	0.6091896654468446
SMPDL3A	0.609294148053038
RDM1	0.6094092355585446
MCEE	0.6094126671885487
ZDHHC9	0.6096441300116462
ZNF326	0.6096618302228436
LGI3	0.6097127507777065
ASCL1	0.609743504918113
GFRA1	0.6099859645159619
HEXB	0.6102175187724066
PECAM1	0.6102659521916611
IL20	0.6102689760716886
EML4	0.6103272319301896
SLC9A3R1	0.6103562689123064
MYO16	0.6106792462206948
NEUROD4	0.6109423591663314
PLEKHA3	0.6110857998093234
PA2G4	0.6111740131443532
AVIL	0.6117127493219285
TSC1	0.6118932443674395
IL17B	0.6120564974889904
RDH13	0.612215722146114
CAMKK1	0.6122954572088883
RAB8A	0.6123770885909765
ANKRD46	0.6124149392868549
HSPB1	0.6124880792063726
GPR161	0.6126091546787392
BCL2	0.613258033384046
CDR2L	0.6133565415727936
FBXO24	0.6135139638307087
ZNF606	0.613675859326404
AP4E1	0.613676637892437
KCNA7	0.6139277721183044
OR2B11	0.6139462637444234
FAR1	0.6140690522525812
SH2D2A	0.6141071323524171
KPNB1	0.6146959236834247
SSR3	0.6147141870054422
ACP6	0.6147971296493899
PLXND1	0.6148732933862743
RBM7	0.6149689848011917
KCNJ6	0.614995476943924
ICAM1	0.614998694900814
TTBK1	0.6150559903925013
TMPRSS11A	0.6151003088228324
LAMB3	0.6156839183334306
HNRNPA2B1	0.6157934280735701
ARPC1B	0.6158123201141045
OR52D1	0.6161250069115842
BDKRB2	0.6162559524336709
C16orf70	0.6163618592231693
TEX2	0.616477153219948
CHRM3	0.6169229283299648
AQP3	0.6173574948509868
ERLIN1	0.6173702494672569
OR6C65	0.6175152621645853
PRICKLE3	0.6175574620805202
TSN	0.6178690589082634
ATP7A	0.6180238721366608
RASSF4	0.6180606777037438
TFIP11	0.6182872857608583
PLD1	0.6184403446833188
UTP18	0.6184616208986645
ISOC2	0.6189435958619334
AVPI1	0.6189800789299764
C2orf50	0.6189978218879809
KLHL6	0.6191093902778418
ETFB	0.6192783351108719
ARHGAP8	0.6192810942911291
USP9Y	0.6192949108815097
TAGAP	0.6193214021236171
PRR18	0.6194528031028009
TIAM1	0.619529519636671
PLEKHA1	0.6197603011299357
PTPRJ	0.6198665270833636
NICN1	0.6199580105027866
STX3	0.6200640891178136
MAN2B1	0.6200921187861753
C5orf22	0.6203852238827308
TMEM219	0.6206229499150251
ERICH1	0.6207773663085087
KRTAP13-2	0.6210100747504829
GLTP	0.6210458830226473
C12orf4	0.6211667747151929
FEZ2	0.6214266892119205
TIAL1	0.6214401932966245
ABHD12	0.6214918960723149
RBM41	0.6215071617924971
BCL9	0.6215330187238659
ERBB3	0.6215830193559662
MANBA	0.6216839215724688
TES	0.6219227704718204
RC3H2	0.6219917281516262
DOCK10	0.6220943826698436
B4GALT6	0.6223731851811948
ABCC9	0.6223929660091561
HOXC10	0.6224473626300524
AGER	0.6226799558494392
EXOSC8	0.6228065050970911
LIN28B	0.6230377304571966
NRXN2	0.6230947131423034
ECM1	0.6231333156835678
CAMK2N2	0.6231336852827482
KSR2	0.6237521394751582
SLC43A2	0.6238028112073448
MECP2	0.6238095654276985
FGFBP1	0.6238142327864876
SYCP2	0.6239331549884837
CPA5	0.6240120458505329
GALNT14	0.6240132584574721
CHD2	0.6243370742421853
CKMT1A	0.6244267654203137
AHR	0.624532585696319
OTUD7B	0.6245516338415463
SFTPA1	0.624618955989506
SH2D6	0.6246264374917019
CPLX2	0.6247220774247162
FGFR4	0.6248878549840564
IARS1	0.6249700942124066
DNAJC14	0.6250781725819281
CACNG7	0.6252509419639811
SRPX	0.6253775803962721
PTER	0.6254053572725164
TRAF3	0.6254960272177675
CACNG6	0.6255680981113557
RGS2	0.6256813913106315
OR4D9	0.6259083846551162
ZNF483	0.6259184256391203
SLC36A1	0.6260853531263564
UCK2	0.6261332652823949
TNNT1	0.6261566573798475
IL18	0.6263030855058511
NRM	0.6263380731655938
STX1B	0.6267768509065197
ZMAT5	0.6268253854718489
BRD1	0.6268523155227876
HFE	0.6268706462246901
FBXL8	0.6268942934902878
ZNF616	0.6269464656680055
SH3BP1	0.6269735594787343
FOLR2	0.6270294828994791
ARMC8	0.6270684463291659
ETV6	0.6271107291254328
TMEM215	0.6271242097763972
TXNL4B	0.6272724259894156
MRGPRD	0.6272953214899096
DUSP12	0.6273052765772757
PKNOX2	0.6273288385299429
MDH1	0.6276323069136021
OR10J3	0.6276556926143784
BNIP2	0.6277188843072125
NUAK2	0.62779987802744
ZNF541	0.6278274208979505
TEAD3	0.6278380383696889
ZNF445	0.6280537459921316
HLA-A	0.6281257293117817
SHMT1	0.6284834200441292
GTF3C6	0.6285561202663082
SRMS	0.6287515666352909
CCDC15	0.628754708671994
POSTN	0.6288202507604863
FANCA	0.6289129250342828
MYH3	0.6289378031537847
CSN2	0.6289642032896181
ETHE1	0.6290553114691245
KHDRBS1	0.6294299124936762
OR11L1	0.6294618457792946
CDK2AP2	0.6296068480521146
PLS3	0.629620348753405
GALE	0.6296966814925978
PALB2	0.6297377262496694
SIGLEC1	0.6297895998567307
ADCY4	0.6298618722696319
DPP8	0.6298954168968719
AGPAT2	0.6298988527705814
POLD4	0.6301421931515314
SCFD1	0.6301574245315192
GRB7	0.6302448203099921
RARS1	0.6303441193418488
MAFG	0.6303685183508905
KIF12	0.6304072772245943
OR1M1	0.6305293709265561
NIN	0.6305731501773307
KRCC1	0.6306453938409421
GSTA5	0.6306725603837575
TAS1R1	0.6308328526222682
PTGER3	0.6309922404150955
ADAM18	0.6309941230595644
GIN1	0.6311167586226644
BMPR2	0.6312220490093641
IMPA1	0.6313787313108347
FTH1	0.6314936158424475
SDS	0.631500084385392
CXCL16	0.6315375484918795
PYGM	0.6315550378508458
P2RY10	0.6315821398206789
SLC10A1	0.631694942340546
ASRGL1	0.6317109288104408
COX6A2	0.631836470564834
GALT	0.6318564823712535
ARF3	0.6319177242811911
NSUN6	0.6319733788167964
USP48	0.632388311958933
SARM1	0.6324174876155197
RRH	0.6324980087503225
COL1A2	0.6325123938833925
ITPRIP	0.6325913325260006
PPP4C	0.6326294763846356
UNC13A	0.6327421563257951
DOK5	0.632794016419797
IRAK1	0.6328274278501849
HSF2BP	0.6329008544823559
CNKSR1	0.6329649570583088
SLCO4A1	0.6330635105652537
CLINT1	0.6332944539522527
OR4D11	0.6334982054356955
MYO1G	0.6335205157173471
SOCS3	0.6336274288970384
WNT1	0.6337026227413123
DPH5	0.6338472555827082
OR4F6	0.6338813850799917
FYCO1	0.6339727812757454
IRAK3	0.6340788695152757
RTP2	0.6341710297639799
HLA-DMA	0.6343398699893029
TMCO2	0.6343876450764072
BIRC3	0.634418900126832
NID2	0.634475492099314
GRIN2D	0.6345552692222617
MRPL39	0.6345584672542274
CTSB	0.6349282019676559
CLIP3	0.6352356831370958
B3GNT3	0.6352416346133809
AMHR2	0.6352569193901711
MOCOS	0.6354013186891239
SLC25A12	0.6358112236833268
EFNA1	0.6358855841859352
KCTD16	0.6359840714652785
SH3PXD2A	0.6361675722433071
AKT3	0.636397810026749
TNFSF10	0.6366355453546658
TRPV6	0.6366509015638437
RASA4	0.6369434891037371
CDH19	0.6369854172635072
RAB34	0.637553446942744
GAD2	0.6376729198046708
N6AMT1	0.6377024356781654
ERC1	0.6377353400387884
CASK	0.6379701640097528
EME2	0.6380438241603303
PLA2G15	0.6381651396609537
THAP3	0.6381688536490485
PDIK1L	0.6382300364505844
CIB2	0.6382367202243162
ALOX5	0.63838515619834
TM4SF4	0.6384514534398766
SLC6A4	0.6384834537127565
CCNH	0.6385768167331681
ATP6V1E1	0.6385909776166219
ATP1B3	0.6389197126005833
SLC39A1	0.6389494421204563
GNGT1	0.6391311244620158
ZNF365	0.6391613543569906
SLC22A13	0.6394678597008971
KLF4	0.639621120934446
ARL14	0.639643415802025
TRDN	0.6397273066973629
TMED1	0.6397682188882189
DNAJB7	0.6398390153206688
PTPN18	0.6400633846242896
CYP2B6	0.6400643138315296
IGFBP4	0.6400929563118977
PSMA3	0.640217037413363
PIK3CG	0.6404547966407758
OLFM2	0.6406507685553899
RASA1	0.6407472075306141
KIF14	0.6407558847329159
TTC21B	0.640778850238722
AMZ1	0.6409401577705421
GINS1	0.6410008368195299
C3orf80	0.6410774057576466
CHRM2	0.6410870818277973
NPAS1	0.6411571886405388
LRRN2	0.6411612111581878
EIF2AK3	0.6412093844311791
SDAD1	0.6412130248723407
EGFLAM	0.6412427816378548
STX7	0.6415376268178106
ODF3L1	0.6415454672117769
C10orf62	0.641750937907412
NRP2	0.641808007361085
CRYGS	0.6420409367005833
NDUFB5	0.6422798639398849
HSF2	0.6424441090383056
TXNDC12	0.6426031832629123
FXYD5	0.642614767323258
AGBL1	0.6428144704768163
CCL13	0.6428488064072233
ARL5C	0.6428687770276224
KCTD2	0.6430195799938386
UXT	0.6430790293398491
SHISA2	0.643086462190566
SH2D5	0.6430946151634686
STAB2	0.6432096547116678
RBBP4	0.6434412765144941
HOXD1	0.6434555136116252
GTF2F2	0.6434946545418838
TUSC1	0.643693662799921
NTSR1	0.6438119959176739
CCDC70	0.6440604998636165
LRP8	0.6440783506439702
RASL11B	0.6441275058299833
TXN	0.6441920343771564
RASSF9	0.6444216359584121
ARHGEF6	0.644715157867684
NUP205	0.6449537301944648
HOXC11	0.6452320714972625
SLC4A7	0.6452990648873164
COMMD9	0.6454760241470978
DNASE2	0.6455211058190105
SLC39A11	0.6455628338617462
QRICH1	0.6458119497256494
SEMA6B	0.6458631705145675
IQGAP2	0.6459217466108863
LEAP2	0.6459625381517302
XPC	0.6460153495650942
GPNMB	0.6460692419058974
SFT2D2	0.6461065868914643
MEF2C	0.6462690181413944
VPS13B	0.6463377433814417
CTTN	0.646365609775441
F13A1	0.6464342613453755
CDC27	0.6468546485461483
GPR39	0.6468740980549501
AP3M1	0.6469654366950734
FAM163B	0.6470708847410501
STARD3	0.6470814037721061
SEC62	0.6471028263823255
RNF135	0.6472082283279265
PCMTD1	0.6472588399925666
WARS2	0.6473340611229353
ANXA6	0.6474501690789234
RCBTB1	0.6474994686161141
PLAU	0.6475132945636736
SNW1	0.647561235450102
CMC1	0.647563551505884
TC2N	0.6475672259306119
ADORA3	0.6477782150686092
DSEL	0.6479930229788206
KCNF1	0.6481106190186152
TGM1	0.6485830876573174
NOL7	0.648700786898157
TMCO4	0.6492531519324233
UCHL1	0.6492601697328456
PIP5K1A	0.6493900479831434
SCN9A	0.6494517761951325
PFDN4	0.6494860454490309
C9orf135	0.6495371068146264
IGFBP7	0.6497002028682732
GM2A	0.6497112421295925
VPS13A	0.6497371675446404
DMTF1	0.6497431782791703
PPP1R12A	0.6497902628679608
SNTG1	0.6498117652691617
TSPAN3	0.6498136840668727
MTMR14	0.64981403996954
NR1H3	0.6498503681124194
GALNT9	0.6498734038493317
IFT172	0.6499520091951215
CCDC87	0.6499659472311743
TRIB3	0.6502004834069399
PABPN1	0.6503117019032274
ZNF575	0.6503529423425443
ACOT7	0.6504454327449875
TJP1	0.6506046188159024
GPC3	0.6506619536976216
TANK	0.6506879421476869
EAF1	0.6508043894875513
PYCARD	0.6508516276760625
SLC6A6	0.6509232584576563
MAGI2	0.651017481055064
MRPL24	0.6510232224987954
CEL	0.6510748426547024
NUBPL	0.6513283530924745
PLAGL2	0.6516308572463958
BRAF	0.6516990512163106
OVCH2	0.6517646456506618
HOXA7	0.6517861192534052
ITPR3	0.6518505053542832
ADAM9	0.6520815739953356
CKLF	0.6523028985774502
PLCXD3	0.6524002787785204
ACOT9	0.652432775464558
REEP1	0.652466003113087
EP300	0.6526403538920422
FOXA1	0.6526986940290029
THAP4	0.6527092106306758
C1QTNF9B	0.6527500696798713
CEP55	0.6528474571971205
PLA2G3	0.6528555520211093
POU2F2	0.6529208398082016
MMP9	0.6529330386425426
ZSWIM6	0.6529382880861219
OLFM1	0.653072982048487
EIF4EBP2	0.6531111428524146
GSK3B	0.6531341121718081
PRSS33	0.6531474875777223
TMEM87A	0.6535711207059196
TNFAIP8L2	0.6535800522979925
STYXL1	0.6538231263933962
ARL1	0.6538987725767834
MS4A2	0.6539336880158535
EXOSC3	0.6539522077652055
NIPBL	0.6539755112367404
ATP13A2	0.6540881199582116
SNRPD3	0.6541691757292498
HOOK3	0.654228038510144
RRP1B	0.6542465922061707
OLFML2B	0.6543278387581779
PIN4	0.6543544918500883
MAGEA10	0.654549032233687
CIB3	0.6545745657232331
TNRC6B	0.6546847260163747
BCL6	0.6548273023086048
RAPGEF2	0.6548277460012399
KRT6B	0.6548439403837317
PELI1	0.6548923887388103
CTBP2	0.6549343532122145
GNA13	0.6550008639664574
NCOR1	0.6552763444736576
POU4F1	0.6554301608723124
HS3ST3A1	0.6556649292054468
EPAS1	0.6557454005418027
COL18A1	0.6557551468544959
YY2	0.6561835055099575
MRPL43	0.6562214947881948
ZBTB3	0.6562622062194212
ANKRD1	0.6566075116920763
EBPL	0.6566654043912051
WDR47	0.6569473083848577
SH3BP2	0.6573111565907898
RHOG	0.6573404568454465
MTDH	0.657473661973521
PCOLCE2	0.6575011368128849
RAI2	0.6575807349855721
EPRS1	0.6577113982668541
TESK2	0.6577556207528162
LHX5	0.6579061918532084
GAN	0.6579099859593148
TSPO	0.6579255338094321
SLC5A3	0.6579393206328293
HMG20B	0.658123444267606
OR4L1	0.6581633847647657
BBOX1	0.6582612705718253
PKHD1	0.6584710019216204
NFKBIE	0.6587681605038131
TAS2R31	0.6587769606064643
MICALCL	0.6587918110984732
SSH2	0.6588211354513935
MED28	0.6589730251461645
TPD52	0.6590791890476327
LY96	0.6591280845115095
KRT75	0.6592542753022569
PLXNB3	0.6593498113733228
GCGR	0.659350088044902
POLR1F	0.6595742792956109
ASAH1	0.659623058668657
ERN2	0.6596297555897399
WIPF1	0.6597981740475828
SHE	0.659996362837519
GAL3ST1	0.660083978582068
CRYAB	0.6601636039911107
SNAPC1	0.6601816651791693
RNF122	0.6603910428875823
ETNK2	0.6604466690771352
DLG1	0.6604822554626365
MDFIC	0.6605626779713022
CD22	0.6607320187043004
TAOK1	0.6608096369796727
ENTPD7	0.6608414190528225
TMEM120A	0.6608424961051262
PDCD1	0.6609067846017788
KLK12	0.6609088161532825
PCDHGA5	0.6610427382264281
FSTL3	0.6610575054389534
RASSF3	0.6611728753418423
RSF1	0.6611962754177936
CYP2C18	0.6613688931241689
C5orf52	0.6614330247892015
C17orf49	0.6616731244877756
DLX5	0.6620030738436927
TAOK3	0.6620412111009126
NME7	0.6620489214675594
PCDHGB2	0.6621820568014034
ALG8	0.6623197003930225
EPN2	0.6624704659257328
OPN1LW	0.6624894066240744
NCSTN	0.6624910985586574
TERF2IP	0.6625811865127744
ZNF830	0.6627161606669744
TK1	0.6627346286906979
PPTC7	0.6627973571752661
MVP	0.66287156921525
MED11	0.6629679152309981
SPATA6	0.6630587144628443
MAPK3	0.6631199998908459
ATXN1L	0.6632301946142273
HEATR6	0.6633086315649015
CYP46A1	0.6634563770843926
TLX3	0.6635397003301721
PIWIL2	0.6637199784746242
SLC38A2	0.6639525632568604
GRXCR2	0.6640706690547645
CLDN18	0.6642173613289206
FRMD7	0.6642285281139927
KCNS1	0.6645972094920098
POP4	0.6648035717648862
FGF19	0.6654048868908068
GRM3	0.6654275674936218
MRAS	0.6655168109083162
BTBD9	0.665557596821931
AASDHPPT	0.6656837437767158
IDH2	0.6657283949881148
SSU72	0.6658772373769538
ZNF778	0.6658933350153065
CSF1	0.6658991037169127
KCNK12	0.6659519382788124
APBA1	0.6662597356649668
STXBP5	0.6663064701596636
F2RL1	0.6664895980428871
PDLIM5	0.6665351090947281
NRN1	0.6666466670528811
APCDD1	0.6667335134014453
ALG14	0.6667736193032402
INSIG2	0.6670879985739702
TREM1	0.667113068828671
ZFYVE28	0.6671162294828913
P2RX4	0.6671491678152424
TBC1D1	0.6673090715369256
CD68	0.6673316357596547
CACNA1D	0.6675242705823139
SRPK2	0.6675537721653424
GRXCR1	0.6676696893211548
CNTN2	0.6676775680780463
MCFD2	0.6677930393546732
PHF14	0.6679223563469306
KBTBD7	0.6679528920697534
HSD3B1	0.6679762828124393
RELB	0.6685080628990804
MAN2A1	0.6685591076981121
CDC25A	0.6687150726954822
C11orf91	0.668720242055395
GMPR	0.668844239653397
CHRNA7	0.6688910055160305
NUCB2	0.6689720375763223
OPN3	0.6691943629016471
SEC61G	0.6692874183463444
PTPN1	0.6693323579322931
MRPL33	0.6693738551361278
KLF2	0.6694310721807525
BATF	0.669466947006943
EZH1	0.6695674041584306
CORIN	0.6698407278615621
STUB1	0.6699852476664182
MYCBPAP	0.6700094192857431
EZH2	0.6701660729063864
HERC1	0.6703035299841124
COL4A6	0.6703567707782857
CYBA	0.6703591903368923
GNG2	0.6705222931040998
CENPB	0.6707116958993132
POU2F1	0.6707154156255606
EVI2B	0.6708560496662209
L3MBTL3	0.6710445803483933
NBEA	0.6712643311310925
IFNAR2	0.6713364996367385
CHST9	0.6713892633230557
ACTR2	0.67164030960472
ATF5	0.6716696064602155
NAGK	0.6716848475715874
TNS3	0.6717277632659914
MEI1	0.6717541973607091
SERPINB8	0.6717776455522045
ILF2	0.6717878662255924
OCEL1	0.6718407249119579
VAPA	0.6718545831151342
IL17RB	0.6720162426541354
TMED10	0.6720617072228608
BCL10	0.6720699315983234
AQR	0.6720984714741717
PPP1R3A	0.672194269186208
SPAG17	0.6722391480305825
RIOK1	0.6724092322546973
C10orf120	0.6726413295875704
PLCB3	0.6726760364880059
EPHB3	0.6727565362084342
PARP8	0.6728716733301452
HMGCR	0.6729278776237411
MAGOH	0.6729943895255374
SGMS2	0.6732378172538543
WWOX	0.6733437454810357
MALT1	0.6733467431362119
C11orf80	0.6738803452359352
C1orf54	0.6739289956579064
UAP1L1	0.6739727101044195
TMEM43	0.6740133715877634
GNPTG	0.6740853380764817
TCOF1	0.6743316024157848
TTYH2	0.6744738391005171
S100A14	0.6745731749566473
NR5A2	0.6746052477303143
TRIML1	0.6750201677130724
MYD88	0.6750343948535537
GCH1	0.6751150412819082
MOGAT2	0.6751271684055097
LMF1	0.6751516384380899
ELK3	0.6752864309138544
CD48	0.6753612979536758
MYO7A	0.6753813512447336
MCF2L	0.6755325166660072
ANKHD1	0.6755652617127024
PLEKHG3	0.6757512761672332
ZNF710	0.6757868788062622
MICAL1	0.6761388112356828
DNAJC18	0.6761424129719059
PCDH1	0.6761886805337972
SEMA3A	0.6763508449576666
STYX	0.6763809756979686
TNRC18	0.6765583418493499
HSD17B12	0.6765827310691739
TMEM160	0.6767120378015118
ASPRV1	0.6768224937667429
IFNA4	0.6771440104690554
TNFSF8	0.6772006074252578
IL15RA	0.6772428351310298
AGTRAP	0.6772584158367401
SCN1A	0.6772845568291002
TXNL1	0.677415471087384
RENBP	0.677826044451722
GPATCH2	0.6781882235127428
CXCL13	0.678282061559151
HHAT	0.6783402914456066
TMEM86A	0.6783964390583472
PARP11	0.6785201410457108
RALB	0.6785609231718445
TBC1D10C	0.6786053971594274
FRMD3	0.6793645605634409
ALDH3B1	0.679582672410937
PANX1	0.6798696303290966
GFOD1	0.6799554406207291
HIPK3	0.6802739598640323
NFKBIB	0.6804647803590275
AGPS	0.6806435514335634
YDJC	0.6806535670652389
DNAJC10	0.6806931939892464
PDAP1	0.6808425353859322
ST13	0.6808876784621627
DLGAP5	0.6809709472351754
CYTIP	0.6813520017275537
PDCD1LG2	0.6816053490987688
PSMC3IP	0.6816540556936236
PRKCA	0.6817272798983016
DHX16	0.6817944576596762
AGL	0.6820314881633572
EDEM1	0.6820372486113606
STARD5	0.6821136996404394
SSH3	0.6822930495973996
DICER1	0.6823277097767495
ATG12	0.6832862335926646
CNOT4	0.6839833992775025
FAM110A	0.6839864873697544
KLK3	0.6840638003922889
